ts,stage,reason,price,extra
2025-11-08T11:08:07.941965,range,range_blocked:15m_ema_dist_gt_0.003,102888.1000,
2025-11-08T11:08:10.013026,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102888.1000,
2025-11-08T11:08:10.015020,range,range_blocked:15m_ema_dist_gt_0.003,102888.1000,
2025-11-08T11:08:12.052619,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102888.1000,
2025-11-08T11:08:12.053616,range,range_blocked:15m_ema_dist_gt_0.003,102888.1000,
2025-11-08T11:08:14.104002,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102888.1000,
2025-11-08T11:08:14.105000,range,range_blocked:15m_ema_dist_gt_0.003,102888.1000,
2025-11-08T11:08:16.193493,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102893.8000,
2025-11-08T11:08:16.194659,range,range_blocked:15m_ema_dist_gt_0.003,102893.8000,
2025-11-08T11:08:18.242303,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102893.8000,
2025-11-08T11:08:18.243284,range,range_blocked:15m_ema_dist_gt_0.003,102893.8000,
2025-11-08T11:08:20.401578,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102893.8000,
2025-11-08T11:08:20.402533,range,range_blocked:15m_ema_dist_gt_0.003,102893.8000,
2025-11-08T11:08:22.499911,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102893.8000,
2025-11-08T11:08:22.500880,range,range_blocked:15m_ema_dist_gt_0.003,102893.8000,
2025-11-08T11:08:24.635339,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102879.4000,
2025-11-08T11:08:24.636336,range,range_blocked:15m_ema_dist_gt_0.003,102879.4000,
2025-11-08T11:08:26.864073,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102879.4000,
2025-11-08T11:08:28.392829,range,range_blocked:15m_ema_dist_gt_0.003,102879.4000,
2025-11-08T11:08:30.464738,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102879.4000,
2025-11-08T11:08:30.492648,range,range_blocked:15m_ema_dist_gt_0.003,102879.4000,
2025-11-08T11:08:32.589417,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102879.4000,
2025-11-08T11:08:32.590419,range,range_blocked:15m_ema_dist_gt_0.003,102879.4000,
2025-11-08T11:08:34.675612,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102879.1000,
2025-11-08T11:08:34.676578,range,range_blocked:15m_ema_dist_gt_0.003,102879.1000,
2025-11-08T11:08:36.807435,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102879.1000,
2025-11-08T11:08:36.812385,range,range_blocked:15m_ema_dist_gt_0.003,102879.1000,
2025-11-08T11:08:38.935474,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102879.1000,
2025-11-08T11:08:38.936471,range,range_blocked:15m_ema_dist_gt_0.003,102879.1000,
2025-11-08T11:08:41.001243,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102879.1000,
2025-11-08T11:08:41.003210,range,range_blocked:15m_ema_dist_gt_0.003,102879.1000,
2025-11-08T11:08:43.084035,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102879.1000,
2025-11-08T11:08:43.085014,range,range_blocked:15m_ema_dist_gt_0.003,102879.1000,
2025-11-08T11:08:45.148648,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102879.1000,
2025-11-08T11:08:45.152638,range,range_blocked:15m_ema_dist_gt_0.003,102879.1000,
2025-11-08T11:08:47.207209,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102883.7000,
2025-11-08T11:08:47.209210,range,range_blocked:15m_ema_dist_gt_0.003,102883.7000,
2025-11-08T11:08:49.337938,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102883.7000,
2025-11-08T11:08:49.338962,range,range_blocked:15m_ema_dist_gt_0.003,102883.7000,
2025-11-08T11:08:51.424824,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102883.7000,
2025-11-08T11:08:51.425815,range,range_blocked:15m_ema_dist_gt_0.003,102883.7000,
2025-11-08T11:08:53.503690,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102883.7000,
2025-11-08T11:08:53.504658,range,range_blocked:15m_ema_dist_gt_0.003,102883.7000,
2025-11-08T11:08:55.596205,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102883.7000,
2025-11-08T11:08:55.600188,range,range_blocked:15m_ema_dist_gt_0.003,102883.7000,
2025-11-08T11:08:57.679814,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102881.3000,
2025-11-08T11:08:59.127723,range,range_blocked:15m_ema_dist_gt_0.003,102881.3000,
2025-11-08T11:09:01.241760,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102881.3000,
2025-11-08T11:09:01.245745,range,range_blocked:15m_ema_dist_gt_0.003,102881.3000,
2025-11-08T11:09:03.317087,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",102887.8000,
2025-11-08T11:09:03.318056,range,range_blocked:15m_ema_dist_gt_0.003,102887.8000,
2025-11-08T11:09:05.361506,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",102887.8000,
2025-11-08T11:09:05.363594,range,range_blocked:15m_ema_dist_gt_0.003,102887.8000,
2025-11-08T11:09:07.527483,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",102887.8000,
2025-11-08T11:09:07.549423,range,range_blocked:15m_ema_dist_gt_0.003,102887.8000,
2025-11-08T11:09:09.656054,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",102887.8000,
2025-11-08T11:09:09.659043,range,range_blocked:15m_ema_dist_gt_0.003,102887.8000,
2025-11-08T11:09:11.772576,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",102887.8000,
2025-11-08T11:09:11.773553,range,range_blocked:15m_ema_dist_gt_0.003,102887.8000,
2025-11-08T11:09:13.809801,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",102887.8000,
2025-11-08T11:09:13.810770,range,range_blocked:15m_ema_dist_gt_0.003,102887.8000,
2025-11-08T11:09:15.877509,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",102887.8000,
2025-11-08T11:09:15.881444,range,range_blocked:15m_ema_dist_gt_0.003,102887.8000,
2025-11-08T11:09:18.009833,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",102882.3000,
2025-11-08T11:09:18.011824,range,range_blocked:15m_ema_dist_gt_0.003,102882.3000,
2025-11-08T11:09:20.144051,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",102882.3000,
2025-11-08T11:09:20.145031,range,range_blocked:15m_ema_dist_gt_0.003,102882.3000,
2025-11-08T11:09:22.216546,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",102882.3000,
2025-11-08T11:09:22.217507,range,range_blocked:15m_ema_dist_gt_0.003,102882.3000,
2025-11-08T11:09:24.280344,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",102895.4000,
2025-11-08T11:09:24.281353,range,range_blocked:15m_ema_dist_gt_0.003,102895.4000,
2025-11-08T11:09:26.354690,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",102895.4000,
2025-11-08T11:09:26.356650,range,range_blocked:15m_ema_dist_gt_0.003,102895.4000,
2025-11-08T11:09:28.424102,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",102895.4000,
2025-11-08T11:09:29.909580,range,range_blocked:15m_ema_dist_gt_0.003,102895.4000,
2025-11-08T11:09:32.061987,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",102895.4000,
2025-11-08T11:09:32.063952,range,range_blocked:15m_ema_dist_gt_0.003,102895.4000,
2025-11-08T11:09:34.126626,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",102908.3000,
2025-11-08T11:09:34.128588,range,range_blocked:15m_ema_dist_gt_0.003,102908.3000,
2025-11-08T11:09:36.176412,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",102895.4000,
2025-11-08T11:09:36.179368,range,range_blocked:15m_ema_dist_gt_0.003,102895.4000,
2025-11-08T11:09:38.348234,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",102908.3000,
2025-11-08T11:09:38.349266,range,range_blocked:15m_ema_dist_gt_0.003,102908.3000,
2025-11-08T11:09:40.421753,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",102908.3000,
2025-11-08T11:09:40.425744,range,range_blocked:15m_ema_dist_gt_0.003,102908.3000,
2025-11-08T11:09:42.573554,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",102908.3000,
2025-11-08T11:09:42.573554,range,range_blocked:15m_ema_dist_gt_0.003,102908.3000,
2025-11-08T11:09:44.705388,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",102901.8000,
2025-11-08T11:09:44.706375,range,range_blocked:15m_ema_dist_gt_0.003,102901.8000,
2025-11-08T11:09:46.809290,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",102901.8000,
2025-11-08T11:09:46.810285,range,range_blocked:15m_ema_dist_gt_0.003,102901.8000,
2025-11-08T11:09:48.886208,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",102901.8000,
2025-11-08T11:09:48.887207,range,range_blocked:15m_ema_dist_gt_0.003,102901.8000,
2025-11-08T11:09:51.045208,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",102901.8000,
2025-11-08T11:09:51.046176,range,range_blocked:15m_ema_dist_gt_0.003,102901.8000,
2025-11-08T11:09:53.109057,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",102901.8000,
2025-11-08T11:09:53.110028,range,range_blocked:15m_ema_dist_gt_0.003,102901.8000,
2025-11-08T11:09:55.161577,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",102896.2000,
2025-11-08T11:09:55.162573,range,range_blocked:15m_ema_dist_gt_0.003,102896.2000,
2025-11-08T11:09:57.241858,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",102896.2000,
2025-11-08T11:09:57.242848,range,range_blocked:15m_ema_dist_gt_0.003,102896.2000,
2025-11-08T11:09:59.295036,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",102896.2000,
2025-11-08T11:10:00.754104,range,range_blocked:15m_ema_dist_gt_0.003,102896.2000,
2025-11-08T11:10:02.810179,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",102896.2000,
2025-11-08T11:10:02.811177,range,range_blocked:15m_ema_dist_gt_0.003,102896.2000,
2025-11-08T11:10:04.908340,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",102896.2000,
2025-11-08T11:10:04.909332,range,range_blocked:15m_ema_dist_gt_0.003,102896.2000,
2025-11-08T11:10:07.037457,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",102895.9000,
2025-11-08T11:10:07.038426,range,range_blocked:15m_ema_dist_gt_0.003,102895.9000,
2025-11-08T11:10:09.116437,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",102895.9000,
2025-11-08T11:10:09.117462,range,range_blocked:15m_ema_dist_gt_0.003,102895.9000,
2025-11-08T11:10:11.217316,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",102895.9000,
2025-11-08T11:10:11.218313,range,range_blocked:15m_ema_dist_gt_0.003,102895.9000,
2025-11-08T11:10:13.290471,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",102895.9000,
2025-11-08T11:10:13.291449,range,range_blocked:15m_ema_dist_gt_0.003,102895.9000,
2025-11-08T11:10:15.378884,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102896.1000,
2025-11-08T11:10:15.380877,range,range_blocked:15m_ema_dist_gt_0.003,102896.1000,
2025-11-08T11:10:17.458816,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102896.1000,
2025-11-08T11:10:17.461773,range,range_blocked:15m_ema_dist_gt_0.003,102896.1000,
2025-11-08T11:10:19.502769,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102896.1000,
2025-11-08T11:10:19.503736,range,range_blocked:15m_ema_dist_gt_0.003,102896.1000,
2025-11-08T11:10:21.563174,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102896.1000,
2025-11-08T11:10:21.564173,range,range_blocked:15m_ema_dist_gt_0.003,102896.1000,
2025-11-08T11:10:23.694469,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102896.1000,
2025-11-08T11:10:23.695466,range,range_blocked:15m_ema_dist_gt_0.003,102896.1000,
2025-11-08T11:10:25.782210,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102896.1000,
2025-11-08T11:10:25.786155,range,range_blocked:15m_ema_dist_gt_0.003,102896.1000,
2025-11-08T11:10:27.856878,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102896.1000,
2025-11-08T11:10:27.857847,range,range_blocked:15m_ema_dist_gt_0.003,102896.1000,
2025-11-08T11:10:29.945635,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102896.1000,
2025-11-08T11:10:31.413993,range,range_blocked:15m_ema_dist_gt_0.003,102896.1000,
2025-11-08T11:10:33.526399,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102898.1000,
2025-11-08T11:10:33.528392,range,range_blocked:15m_ema_dist_gt_0.003,102898.1000,
2025-11-08T11:10:35.590859,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102898.1000,
2025-11-08T11:10:35.595802,range,range_blocked:15m_ema_dist_gt_0.003,102898.1000,
2025-11-08T11:10:37.729033,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102898.1000,
2025-11-08T11:10:37.730503,range,range_blocked:15m_ema_dist_gt_0.003,102898.1000,
2025-11-08T11:10:39.814332,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102898.1000,
2025-11-08T11:10:39.816296,range,range_blocked:15m_ema_dist_gt_0.003,102898.1000,
2025-11-08T11:10:41.919653,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102898.1000,
2025-11-08T11:10:41.920650,range,range_blocked:15m_ema_dist_gt_0.003,102898.1000,
2025-11-08T11:10:43.999668,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102898.1000,
2025-11-08T11:10:44.001635,range,range_blocked:15m_ema_dist_gt_0.003,102898.1000,
2025-11-08T11:10:46.071401,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102897.9000,
2025-11-08T11:10:46.072397,range,range_blocked:15m_ema_dist_gt_0.003,102897.9000,
2025-11-08T11:10:48.184181,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102897.9000,
2025-11-08T11:10:48.185178,range,range_blocked:15m_ema_dist_gt_0.003,102897.9000,
2025-11-08T11:10:50.287583,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102897.9000,
2025-11-08T11:10:50.288580,range,range_blocked:15m_ema_dist_gt_0.003,102897.9000,
2025-11-08T11:10:52.344577,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102897.9000,
2025-11-08T11:10:52.345575,range,range_blocked:15m_ema_dist_gt_0.003,102897.9000,
2025-11-08T11:10:54.386412,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102898.1000,
2025-11-08T11:10:54.387439,range,range_blocked:15m_ema_dist_gt_0.003,102898.1000,
2025-11-08T11:10:56.410540,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102898.1000,
2025-11-08T11:10:56.411506,range,range_blocked:15m_ema_dist_gt_0.003,102898.1000,
2025-11-08T11:10:58.458409,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102898.1000,
2025-11-08T11:10:58.462388,range,range_blocked:15m_ema_dist_gt_0.003,102898.1000,
2025-11-08T11:11:00.535045,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102898.1000,
2025-11-08T11:11:01.992842,range,range_blocked:15m_ema_dist_gt_0.003,102898.1000,
2025-11-08T11:11:04.084678,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102898.3000,
2025-11-08T11:11:04.085573,range,range_blocked:15m_ema_dist_gt_0.003,102898.3000,
2025-11-08T11:11:06.164280,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102898.3000,
2025-11-08T11:11:06.165277,range,range_blocked:15m_ema_dist_gt_0.003,102898.3000,
2025-11-08T11:11:08.232400,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102898.3000,
2025-11-08T11:11:08.233399,range,range_blocked:15m_ema_dist_gt_0.003,102898.3000,
2025-11-08T11:11:10.283700,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102898.3000,
2025-11-08T11:11:10.284697,range,range_blocked:15m_ema_dist_gt_0.003,102898.3000,
2025-11-08T11:11:12.384730,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102898.3000,
2025-11-08T11:11:12.386725,range,range_blocked:15m_ema_dist_gt_0.003,102898.3000,
2025-11-08T11:11:14.435941,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102898.3000,
2025-11-08T11:11:14.437903,range,range_blocked:15m_ema_dist_gt_0.003,102898.3000,
2025-11-08T11:11:16.528731,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102898.3000,
2025-11-08T11:11:16.529691,range,range_blocked:15m_ema_dist_gt_0.003,102898.3000,
2025-11-08T11:11:18.596755,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102919.1000,
2025-11-08T11:11:18.597747,range,range_blocked:15m_ema_dist_gt_0.003,102919.1000,
2025-11-08T11:11:20.745617,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102919.1000,
2025-11-08T11:11:20.746643,range,range_blocked:15m_ema_dist_gt_0.003,102919.1000,
2025-11-08T11:11:22.807852,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102919.1000,
2025-11-08T11:11:22.808847,range,range_blocked:15m_ema_dist_gt_0.003,102919.1000,
2025-11-08T11:11:24.876732,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102919.1000,
2025-11-08T11:11:24.877729,range,range_blocked:15m_ema_dist_gt_0.003,102919.1000,
2025-11-08T11:11:26.973217,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102948.6000,
2025-11-08T11:11:26.974213,range,range_blocked:15m_ema_dist_gt_0.003,102948.6000,
2025-11-08T11:11:29.172527,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102948.6000,
2025-11-08T11:11:29.173525,range,range_blocked:15m_ema_dist_gt_0.003,102948.6000,
2025-11-08T11:11:31.255908,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102948.6000,
2025-11-08T11:11:32.750151,range,range_blocked:15m_ema_dist_gt_0.003,102948.6000,
2025-11-08T11:11:34.904395,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102949.9000,
2025-11-08T11:11:34.905392,range,range_blocked:15m_ema_dist_gt_0.003,102949.9000,
2025-11-08T11:11:37.036859,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102949.9000,
2025-11-08T11:11:37.037856,range,range_blocked:15m_ema_dist_gt_0.003,102949.9000,
2025-11-08T11:11:39.086999,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102949.9000,
2025-11-08T11:11:39.087968,range,range_blocked:15m_ema_dist_gt_0.003,102949.9000,
2025-11-08T11:11:41.192776,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102949.9000,
2025-11-08T11:11:41.193743,range,range_blocked:15m_ema_dist_gt_0.003,102949.9000,
2025-11-08T11:11:43.266206,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102949.9000,
2025-11-08T11:11:43.268199,range,range_blocked:15m_ema_dist_gt_0.003,102949.9000,
2025-11-08T11:11:45.323812,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102949.9000,
2025-11-08T11:11:45.324810,range,range_blocked:15m_ema_dist_gt_0.003,102949.9000,
2025-11-08T11:11:47.425199,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102949.9000,
2025-11-08T11:11:47.426224,range,range_blocked:15m_ema_dist_gt_0.003,102949.9000,
2025-11-08T11:11:49.505638,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102949.9000,
2025-11-08T11:11:49.506652,range,range_blocked:15m_ema_dist_gt_0.003,102949.9000,
2025-11-08T11:11:51.582088,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102949.9000,
2025-11-08T11:11:51.583116,range,range_blocked:15m_ema_dist_gt_0.003,102949.9000,
2025-11-08T11:11:53.785427,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102949.9000,
2025-11-08T11:11:53.786442,range,range_blocked:15m_ema_dist_gt_0.003,102949.9000,
2025-11-08T11:11:55.895788,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102985.0000,
2025-11-08T11:11:55.896756,range,range_blocked:15m_ema_dist_gt_0.003,102985.0000,
2025-11-08T11:11:58.001168,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102985.0000,
2025-11-08T11:11:58.001168,range,range_blocked:15m_ema_dist_gt_0.003,102985.0000,
2025-11-08T11:12:00.067646,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102985.0000,
2025-11-08T11:12:00.068643,range,range_blocked:15m_ema_dist_gt_0.003,102985.0000,
2025-11-08T11:12:02.168033,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102985.0000,
2025-11-08T11:12:03.660046,range,range_blocked:15m_ema_dist_gt_0.003,102985.0000,
2025-11-08T11:12:05.730513,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102985.0000,
2025-11-08T11:12:05.731511,range,range_blocked:15m_ema_dist_gt_0.003,102985.0000,
2025-11-08T11:12:07.783061,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",102984.9000,
2025-11-08T11:12:07.784043,range,range_blocked:15m_ema_dist_gt_0.003,102984.9000,
2025-11-08T11:12:09.902366,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",102984.9000,
2025-11-08T11:12:09.903363,range,range_blocked:15m_ema_dist_gt_0.003,102984.9000,
2025-11-08T11:12:11.962860,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",102984.9000,
2025-11-08T11:12:11.963857,range,range_blocked:15m_ema_dist_gt_0.003,102984.9000,
2025-11-08T11:12:14.034353,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",102984.9000,
2025-11-08T11:12:14.035322,range,range_blocked:15m_ema_dist_gt_0.003,102984.9000,
2025-11-08T11:12:16.096747,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103039.8000,
2025-11-08T11:12:16.097745,range,range_blocked:15m_ema_dist_gt_0.003,103039.8000,
2025-11-08T11:12:18.218108,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103039.8000,
2025-11-08T11:12:18.219106,range,range_blocked:15m_ema_dist_gt_0.003,103039.8000,
2025-11-08T11:12:20.309491,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103039.8000,
2025-11-08T11:12:20.310488,range,range_blocked:15m_ema_dist_gt_0.003,103039.8000,
2025-11-08T11:12:22.388966,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103039.8000,
2025-11-08T11:12:22.389931,range,range_blocked:15m_ema_dist_gt_0.003,103039.8000,
2025-11-08T11:12:24.486435,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103075.0000,
2025-11-08T11:12:24.487432,range,range_blocked:15m_ema_dist_gt_0.003,103075.0000,
2025-11-08T11:12:26.621819,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103075.0000,
2025-11-08T11:12:26.622817,range,range_blocked:15m_ema_dist_gt_0.003,103075.0000,
2025-11-08T11:12:28.723204,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103075.0000,
2025-11-08T11:12:28.724202,range,range_blocked:15m_ema_dist_gt_0.003,103075.0000,
2025-11-08T11:12:30.830583,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103075.0000,
2025-11-08T11:12:30.831580,range,range_blocked:15m_ema_dist_gt_0.003,103075.0000,
2025-11-08T11:12:32.901829,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103075.0000,
2025-11-08T11:12:34.376452,range,range_blocked:15m_ema_dist_gt_0.003,103075.0000,
2025-11-08T11:12:36.519669,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103051.8000,
2025-11-08T11:12:36.520650,range,range_blocked:15m_ema_dist_gt_0.003,103051.8000,
2025-11-08T11:12:38.681527,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103051.8000,
2025-11-08T11:12:38.682525,range,range_blocked:15m_ema_dist_gt_0.003,103051.8000,
2025-11-08T11:12:40.754559,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103051.8000,
2025-11-08T11:12:40.758543,range,range_blocked:15m_ema_dist_gt_0.003,103051.8000,
2025-11-08T11:12:42.823482,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103051.8000,
2025-11-08T11:12:42.827468,range,range_blocked:15m_ema_dist_gt_0.003,103051.8000,
2025-11-08T11:12:44.900100,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103051.8000,
2025-11-08T11:12:44.904047,range,range_blocked:15m_ema_dist_gt_0.003,103051.8000,
2025-11-08T11:12:46.963370,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103048.9000,
2025-11-08T11:12:46.964396,range,range_blocked:15m_ema_dist_gt_0.003,103048.9000,
2025-11-08T11:12:49.049311,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103048.9000,
2025-11-08T11:12:49.050328,range,range_blocked:15m_ema_dist_gt_0.003,103048.9000,
2025-11-08T11:12:51.176262,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103048.9000,
2025-11-08T11:12:51.178256,range,range_blocked:15m_ema_dist_gt_0.003,103048.9000,
2025-11-08T11:12:53.233744,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103048.9000,
2025-11-08T11:12:53.235749,range,range_blocked:15m_ema_dist_gt_0.003,103048.9000,
2025-11-08T11:12:55.371163,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103008.9000,
2025-11-08T11:12:55.372132,range,range_blocked:15m_ema_dist_gt_0.003,103008.9000,
2025-11-08T11:12:57.454841,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103008.9000,
2025-11-08T11:12:57.454841,range,range_blocked:15m_ema_dist_gt_0.003,103008.9000,
2025-11-08T11:12:59.488069,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103008.9000,
2025-11-08T11:12:59.490065,range,range_blocked:15m_ema_dist_gt_0.003,103008.9000,
2025-11-08T11:13:01.580801,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103008.9000,
2025-11-08T11:13:01.582747,range,range_blocked:15m_ema_dist_gt_0.003,103008.9000,
2025-11-08T11:13:03.645718,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103006.4000,
2025-11-08T11:13:05.092408,range,range_blocked:15m_ema_dist_gt_0.003,103006.4000,
2025-11-08T11:13:07.152896,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103006.4000,
2025-11-08T11:13:07.156841,range,range_blocked:15m_ema_dist_gt_0.003,103006.4000,
2025-11-08T11:13:09.261654,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103006.4000,
2025-11-08T11:13:09.262624,range,range_blocked:15m_ema_dist_gt_0.003,103006.4000,
2025-11-08T11:13:11.342050,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103006.4000,
2025-11-08T11:13:11.343058,range,range_blocked:15m_ema_dist_gt_0.003,103006.4000,
2025-11-08T11:13:13.391920,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103006.4000,
2025-11-08T11:13:13.392945,range,range_blocked:15m_ema_dist_gt_0.003,103006.4000,
